accuracy,fold,fixed_param,fixed_value,dataset
0.9949676491732566,7.0,C,32768.0,9986
0.9949676491732566,8.0,C,32768.0,9986
0.9949676491732566,9.0,C,32768.0,9986
0.9964054636951833,0.0,C,14.81399539659665,9986
0.9906542056074766,1.0,C,14.81399539659665,9986
0.9942487419122933,2.0,C,14.81399539659665,9986
0.9949676491732566,3.0,C,14.81399539659665,9986
0.9949676491732566,4.0,C,14.81399539659665,9986
0.99137311286844,5.0,C,14.81399539659665,9986
0.9906542056074766,6.0,C,14.81399539659665,9986
0.9949676491732566,7.0,C,14.81399539659665,9986
0.9949676491732566,8.0,C,14.81399539659665,9986
0.9949676491732566,9.0,C,14.81399539659665,9986
0.9295470884255931,0.0,C,0.03125,9986
0.9151689432063264,1.0,C,0.03125,9986
0.9374550682961897,2.0,C,0.03125,9986
0.9273903666427031,3.0,C,0.03125,9986
0.9108554996405464,4.0,C,0.03125,9986
0.901509705248023,5.0,C,0.03125,9986
0.9230769230769231,6.0,C,0.03125,9986
0.9216391085549964,7.0,C,0.03125,9986
0.9324227174694465,8.0,C,0.03125,9986
0.9051042415528396,9.0,C,0.03125,9986
0.9920920201294033,0.0,C,0.6803950000871886,9986
0.9856218547807333,1.0,C,0.6803950000871886,9986
0.9877785765636233,2.0,C,0.6803950000871886,9986
0.9920920201294033,3.0,C,0.6803950000871886,9986
0.98705966930266,4.0,C,0.6803950000871886,9986
0.9820273184759166,5.0,C,0.6803950000871886,9986
0.9856218547807333,6.0,C,0.6803950000871886,9986
0.9877785765636233,7.0,C,0.6803950000871886,9986
0.9928109273903667,8.0,C,0.6803950000871886,9986
0.98705966930266,9.0,C,0.6803950000871886,9986
0.9964054636951833,0.0,C,3.1748021039363996,9986
0.9892163910855499,1.0,C,3.1748021039363996,9986
0.9942487419122933,2.0,C,3.1748021039363996,9986
0.9942487419122933,3.0,C,3.1748021039363996,9986
0.9942487419122933,4.0,C,3.1748021039363996,9986
0.9877785765636233,5.0,C,3.1748021039363996,9986
0.9899352983465133,6.0,C,3.1748021039363996,9986
0.9942487419122933,7.0,C,3.1748021039363996,9986
0.9949676491732566,8.0,C,3.1748021039363996,9986
0.9935298346513299,9.0,C,3.1748021039363996,9986
0.9964054636951833,0.0,tol,9.999999999999996e-06,9986
0.9928109273903667,1.0,tol,9.999999999999996e-06,9986
0.9949676491732566,2.0,tol,9.999999999999996e-06,9986
0.9971243709561467,3.0,tol,9.999999999999996e-06,9986
0.9971243709561467,4.0,tol,9.999999999999996e-06,9986
0.9892163910855499,5.0,tol,9.999999999999996e-06,9986
0.9928109273903667,6.0,tol,9.999999999999996e-06,9986
0.9942487419122933,7.0,tol,9.999999999999996e-06,9986
0.99568655643422,8.0,tol,9.999999999999996e-06,9986
0.9942487419122933,9.0,tol,9.999999999999996e-06,9986
0.9964054636951833,0.0,shrinking,True,9986
0.9928109273903667,1.0,shrinking,True,9986
0.99568655643422,2.0,shrinking,True,9986
0.9971243709561467,3.0,shrinking,True,9986
0.9978432782171099,4.0,shrinking,True,9986
0.9899352983465133,5.0,shrinking,True,9986
0.9928109273903667,6.0,shrinking,True,9986
0.9964054636951833,7.0,shrinking,True,9986
0.99568655643422,8.0,shrinking,True,9986
0.9964054636951833,9.0,shrinking,True,9986
0.9964054636951833,0.0,gamma,0.0078125,9986
0.9935298346513299,1.0,gamma,0.0078125,9986
0.9949676491732566,2.0,gamma,0.0078125,9986
0.9949676491732566,3.0,gamma,0.0078125,9986
0.9942487419122933,4.0,gamma,0.0078125,9986
0.99137311286844,5.0,gamma,0.0078125,9986
0.9928109273903667,6.0,gamma,0.0078125,9986
0.9942487419122933,7.0,gamma,0.0078125,9986
0.9971243709561467,8.0,gamma,0.0078125,9986
0.9949676491732566,9.0,gamma,0.0078125,9986
0.9964054636951833,0.0,gamma,0.001953125,9986
0.99137311286844,1.0,gamma,0.001953125,9986
0.9949676491732566,2.0,gamma,0.001953125,9986
0.9949676491732566,3.0,gamma,0.001953125,9986
0.9935298346513299,4.0,gamma,0.001953125,9986
0.9920920201294033,5.0,gamma,0.001953125,9986
0.9920920201294033,6.0,gamma,0.001953125,9986
0.9971243709561467,7.0,gamma,0.001953125,9986
0.9964054636951833,8.0,gamma,0.001953125,9986
0.9949676491732566,9.0,gamma,0.001953125,9986
0.99568655643422,0.0,gamma,0.0001220703125,9986
0.9935298346513299,1.0,gamma,0.0001220703125,9986
0.9942487419122933,2.0,gamma,0.0001220703125,9986
0.9942487419122933,3.0,gamma,0.0001220703125,9986
0.9942487419122933,4.0,gamma,0.0001220703125,9986
0.9863407620416966,5.0,gamma,0.0001220703125,9986
0.9928109273903667,6.0,gamma,0.0001220703125,9986
0.9964054636951833,7.0,gamma,0.0001220703125,9986
0.9949676491732566,8.0,gamma,0.0001220703125,9986
0.9928109273903667,9.0,gamma,0.0001220703125,9986
0.7620416966211359,0.0,gamma,8.0,9986
0.7375988497483824,1.0,gamma,8.0,9986
0.7915168943206327,2.0,gamma,8.0,9986
0.7692307692307693,3.0,gamma,8.0,9986
0.7455068296189792,4.0,gamma,8.0,9986
0.7749820273184759,5.0,gamma,8.0,9986
0.7634795111430626,6.0,gamma,8.0,9986
0.7498202731847592,7.0,gamma,8.0,9986
0.7807332854061826,8.0,gamma,8.0,9986
0.7368799424874192,9.0,gamma,8.0,9986
0.9295470884255931,0.0,gamma,2.0,9986
0.9151689432063264,1.0,gamma,2.0,9986
0.9381739755571531,2.0,gamma,2.0,9986
0.9317038102084831,3.0,gamma,2.0,9986
0.9223580158159598,4.0,gamma,2.0,9986
0.9151689432063264,5.0,gamma,2.0,9986
0.9331416247304097,6.0,gamma,2.0,9986
0.9288281811646297,7.0,gamma,2.0,9986
0.9388928828181164,8.0,gamma,2.0,9986
0.9216391085549964,9.0,gamma,2.0,9986
0.9942487419122933,0.0,gamma,0.125,9986
0.9877785765636233,1.0,gamma,0.125,9986
0.9935298346513299,2.0,gamma,0.125,9986
0.99137311286844,3.0,gamma,0.125,9986
0.9892163910855499,4.0,gamma,0.125,9986
0.9834651329978433,5.0,gamma,0.125,9986
0.9841840402588066,6.0,gamma,0.125,9986
0.9884974838245866,7.0,gamma,0.125,9986
0.99137311286844,8.0,gamma,0.125,9986
0.9877785765636233,9.0,gamma,0.125,9986
0.98274622573688,0.0,gamma,0.5,9986
0.9633357296908699,1.0,gamma,0.5,9986
0.9805895039539899,2.0,gamma,0.5,9986
0.9791516894320632,3.0,gamma,0.5,9986
0.9726815240833933,4.0,gamma,0.5,9986
0.9626168224299065,5.0,gamma,0.5,9986
0.9719626168224299,6.0,gamma,0.5,9986
0.9662113587347232,7.0,gamma,0.5,9986
0.9791516894320632,8.0,gamma,0.5,9986
0.9712437095614666,9.0,gamma,0.5,9986
0.9964054636951833,0.0,gamma,0.00048828125,9986
0.9928109273903667,1.0,gamma,0.00048828125,9986
0.9935298346513299,2.0,gamma,0.00048828125,9986
0.9935298346513299,3.0,gamma,0.00048828125,9986
0.9942487419122933,4.0,gamma,0.00048828125,9986
0.9906542056074766,5.0,gamma,0.00048828125,9986
0.9935298346513299,6.0,gamma,0.00048828125,9986
0.99568655643422,7.0,gamma,0.00048828125,9986
0.9949676491732566,8.0,gamma,0.00048828125,9986
0.9935298346513299,9.0,gamma,0.00048828125,9986
0.9964054636951833,0.0,gamma,0.03125,9986
0.9906542056074766,1.0,gamma,0.03125,9986
0.9964054636951833,2.0,gamma,0.03125,9986
0.9971243709561467,3.0,gamma,0.03125,9986
0.9935298346513299,4.0,gamma,0.03125,9986
0.9892163910855499,5.0,gamma,0.03125,9986
0.9928109273903667,6.0,gamma,0.03125,9986
0.9935298346513299,7.0,gamma,0.03125,9986
0.9949676491732566,8.0,gamma,0.03125,9986
0.9949676491732566,9.0,gamma,0.03125,9986
0.99568655643422,0.0,gamma,3.0517578125e-05,9986
0.9935298346513299,1.0,gamma,3.0517578125e-05,9986
0.9920920201294033,2.0,gamma,3.0517578125e-05,9986
0.9949676491732566,3.0,gamma,3.0517578125e-05,9986
0.9949676491732566,4.0,gamma,3.0517578125e-05,9986
0.9899352983465133,5.0,gamma,3.0517578125e-05,9986
0.9920920201294033,6.0,gamma,3.0517578125e-05,9986
0.9964054636951833,7.0,gamma,3.0517578125e-05,9986
0.9942487419122933,8.0,gamma,3.0517578125e-05,9986
0.9949676491732566,9.0,gamma,3.0517578125e-05,9986
0.9964054636951833,0.0,imputation__strategy,mean,9986
0.9935298346513299,1.0,imputation__strategy,mean,9986
0.9949676491732566,2.0,imputation__strategy,mean,9986
0.99568655643422,3.0,imputation__strategy,mean,9986
0.99568655643422,4.0,imputation__strategy,mean,9986
0.9928109273903667,5.0,imputation__strategy,mean,9986
0.9920920201294033,6.0,imputation__strategy,mean,9986
0.9949676491732566,7.0,imputation__strategy,mean,9986
0.9964054636951833,8.0,imputation__strategy,mean,9986
0.9949676491732566,9.0,imputation__strategy,mean,9986
0.9964054636951833,0.0,imputation__strategy,median,9986
0.9935298346513299,1.0,imputation__strategy,median,9986
0.9949676491732566,2.0,imputation__strategy,median,9986
0.99568655643422,3.0,imputation__strategy,median,9986
0.99568655643422,4.0,imputation__strategy,median,9986
0.9928109273903667,5.0,imputation__strategy,median,9986
0.9920920201294033,6.0,imputation__strategy,median,9986
0.9949676491732566,7.0,imputation__strategy,median,9986
0.9964054636951833,8.0,imputation__strategy,median,9986
0.9949676491732566,9.0,imputation__strategy,median,9986
0.5751633986928104,0.0,C,69.12382328910758,9985
0.6225490196078431,1.0,C,69.12382328910758,9985
0.5915032679738562,2.0,C,69.12382328910758,9985
0.5620915032679739,3.0,C,69.12382328910758,9985
0.5702614379084967,4.0,C,69.12382328910758,9985
0.5849673202614379,5.0,C,69.12382328910758,9985
0.5784313725490197,6.0,C,69.12382328910758,9985
0.5915032679738562,7.0,C,69.12382328910758,9985
0.5793780687397708,8.0,C,69.12382328910758,9985
0.6006546644844517,9.0,C,69.12382328910758,9985
0.5702614379084967,0.0,C,1505.0081200902148,9985
0.6388888888888888,1.0,C,1505.0081200902148,9985
0.5947712418300654,2.0,C,1505.0081200902148,9985
0.5816993464052288,3.0,C,1505.0081200902148,9985
0.5816993464052288,4.0,C,1505.0081200902148,9985
0.5898692810457516,5.0,C,1505.0081200902148,9985
0.5751633986928104,6.0,C,1505.0081200902148,9985
0.5964052287581699,7.0,C,1505.0081200902148,9985
0.5695581014729951,8.0,C,1505.0081200902148,9985
0.613747954173486,9.0,C,1505.0081200902148,9985
0.565359477124183,0.0,C,7022.542707532377,9985
0.6143790849673203,1.0,C,7022.542707532377,9985
0.5915032679738562,2.0,C,7022.542707532377,9985
0.5686274509803921,3.0,C,7022.542707532377,9985
0.5931372549019608,4.0,C,7022.542707532377,9985
0.5849673202614379,5.0,C,7022.542707532377,9985
0.5718954248366013,6.0,C,7022.542707532377,9985
0.5931372549019608,7.0,C,7022.542707532377,9985
0.5728314238952537,8.0,C,7022.542707532377,9985
0.602291325695581,9.0,C,7022.542707532377,9985
0.5098039215686274,0.0,C,0.1458161299470146,9985
0.47549019607843135,1.0,C,0.1458161299470146,9985
0.48856209150326796,2.0,C,0.1458161299470146,9985
0.47875816993464054,3.0,C,0.1458161299470146,9985
0.5016339869281046,4.0,C,0.1458161299470146,9985
0.5,5.0,C,0.1458161299470146,9985
0.4934640522875817,6.0,C,0.1458161299470146,9985
0.5016339869281046,7.0,C,0.1458161299470146,9985
0.5188216039279869,8.0,C,0.1458161299470146,9985
0.5090016366612111,9.0,C,0.1458161299470146,9985
0.5816993464052288,0.0,C,322.53978877308765,9985
0.6209150326797386,1.0,C,322.53978877308765,9985
0.5898692810457516,2.0,C,322.53978877308765,9985
0.5702614379084967,3.0,C,322.53978877308765,9985
0.5816993464052288,4.0,C,322.53978877308765,9985
0.5882352941176471,5.0,C,322.53978877308765,9985
0.5735294117647058,6.0,C,322.53978877308765,9985
0.6094771241830066,7.0,C,322.53978877308765,9985
0.5695581014729951,8.0,C,322.53978877308765,9985
0.6055646481178396,9.0,C,322.53978877308765,9985
0.5555555555555556,0.0,C,32768.0,9985
0.5294117647058824,1.0,C,32768.0,9985
0.5473856209150327,2.0,C,32768.0,9985
0.5473856209150327,3.0,C,32768.0,9985
0.5947712418300654,4.0,C,32768.0,9985
0.5898692810457516,5.0,C,32768.0,9985
0.5555555555555556,6.0,C,32768.0,9985
0.5784313725490197,7.0,C,32768.0,9985
0.5613747954173486,8.0,C,32768.0,9985
0.5761047463175123,9.0,C,32768.0,9985
0.5964052287581699,0.0,C,14.81399539659665,9985
0.5816993464052288,1.0,C,14.81399539659665,9985
0.576797385620915,2.0,C,14.81399539659665,9985
0.565359477124183,3.0,C,14.81399539659665,9985
0.5931372549019608,4.0,C,14.81399539659665,9985
0.5882352941176471,5.0,C,14.81399539659665,9985
0.5735294117647058,6.0,C,14.81399539659665,9985
0.5866013071895425,7.0,C,14.81399539659665,9985
0.5695581014729951,8.0,C,14.81399539659665,9985
0.6006546644844517,9.0,C,14.81399539659665,9985
0.46078431372549017,0.0,C,0.03125,9985
0.4624183006535948,1.0,C,0.03125,9985
0.46078431372549017,2.0,C,0.03125,9985
0.4591503267973856,3.0,C,0.03125,9985
0.45588235294117646,4.0,C,0.03125,9985
0.4591503267973856,5.0,C,0.03125,9985
0.46405228758169936,6.0,C,0.03125,9985
0.45588235294117646,7.0,C,0.03125,9985
0.45171849427168576,8.0,C,0.03125,9985
0.44844517184942717,9.0,C,0.03125,9985
0.5686274509803921,0.0,C,0.6803950000871886,9985
0.553921568627451,1.0,C,0.6803950000871886,9985
0.545751633986928,2.0,C,0.6803950000871886,9985
0.5555555555555556,3.0,C,0.6803950000871886,9985
0.5669934640522876,4.0,C,0.6803950000871886,9985
0.553921568627451,5.0,C,0.6803950000871886,9985
0.545751633986928,6.0,C,0.6803950000871886,9985
0.5637254901960784,7.0,C,0.6803950000871886,9985
0.5646481178396072,8.0,C,0.6803950000871886,9985
0.5548281505728314,9.0,C,0.6803950000871886,9985
0.5849673202614379,0.0,C,3.1748021039363996,9985
0.5915032679738562,1.0,C,3.1748021039363996,9985
0.5571895424836601,2.0,C,3.1748021039363996,9985
0.5620915032679739,3.0,C,3.1748021039363996,9985
0.5849673202614379,4.0,C,3.1748021039363996,9985
0.5784313725490197,5.0,C,3.1748021039363996,9985
0.5555555555555556,6.0,C,3.1748021039363996,9985
0.5816993464052288,7.0,C,3.1748021039363996,9985
0.5646481178396072,8.0,C,3.1748021039363996,9985
0.5711947626841244,9.0,C,3.1748021039363996,9985
0.5931372549019608,0.0,tol,0.0016681005372000594,9985
0.5735294117647058,1.0,tol,0.0016681005372000594,9985
0.5784313725490197,2.0,tol,0.0016681005372000594,9985
0.5571895424836601,3.0,tol,0.0016681005372000594,9985
0.5784313725490197,4.0,tol,0.0016681005372000594,9985
0.5964052287581699,5.0,tol,0.0016681005372000594,9985
0.5718954248366013,6.0,tol,0.0016681005372000594,9985
0.6094771241830066,7.0,tol,0.0016681005372000594,9985
0.5662847790507365,8.0,tol,0.0016681005372000594,9985
0.5941080196399345,9.0,tol,0.0016681005372000594,9985
0.5931372549019608,0.0,tol,0.00021544346900318818,9985
0.5735294117647058,1.0,tol,0.00021544346900318818,9985
0.5784313725490197,2.0,tol,0.00021544346900318818,9985
0.5571895424836601,3.0,tol,0.00021544346900318818,9985
0.5784313725490197,4.0,tol,0.00021544346900318818,9985
0.5964052287581699,5.0,tol,0.00021544346900318818,9985
0.5718954248366013,6.0,tol,0.00021544346900318818,9985
0.6094771241830066,7.0,tol,0.00021544346900318818,9985
0.5662847790507365,8.0,tol,0.00021544346900318818,9985
0.5941080196399345,9.0,tol,0.00021544346900318818,9985
0.5931372549019608,0.0,tol,0.035938136638046264,9985
0.5735294117647058,1.0,tol,0.035938136638046264,9985
0.5784313725490197,2.0,tol,0.035938136638046264,9985
0.5588235294117647,3.0,tol,0.035938136638046264,9985
0.5800653594771242,4.0,tol,0.035938136638046264,9985
0.5964052287581699,5.0,tol,0.035938136638046264,9985
0.5751633986928104,6.0,tol,0.035938136638046264,9985
0.6094771241830066,7.0,tol,0.035938136638046264,9985
0.5662847790507365,8.0,tol,0.035938136638046264,9985
0.5941080196399345,9.0,tol,0.035938136638046264,9985
0.5931372549019608,0.0,tol,0.0005994842503189409,9985
0.5735294117647058,1.0,tol,0.0005994842503189409,9985
0.5784313725490197,2.0,tol,0.0005994842503189409,9985
0.5571895424836601,3.0,tol,0.0005994842503189409,9985
0.5784313725490197,4.0,tol,0.0005994842503189409,9985
0.5964052287581699,5.0,tol,0.0005994842503189409,9985
0.5718954248366013,6.0,tol,0.0005994842503189409,9985
0.6094771241830066,7.0,tol,0.0005994842503189409,9985
0.5662847790507365,8.0,tol,0.0005994842503189409,9985
0.5941080196399345,9.0,tol,0.0005994842503189409,9985
0.5931372549019608,0.0,tol,9.999999999999996e-06,9985
0.5735294117647058,1.0,tol,9.999999999999996e-06,9985
0.5784313725490197,2.0,tol,9.999999999999996e-06,9985
0.5571895424836601,3.0,tol,9.999999999999996e-06,9985
0.5784313725490197,4.0,tol,9.999999999999996e-06,9985
0.5964052287581699,5.0,tol,9.999999999999996e-06,9985
0.5718954248366013,6.0,tol,9.999999999999996e-06,9985
0.6094771241830066,7.0,tol,9.999999999999996e-06,9985
0.5662847790507365,8.0,tol,9.999999999999996e-06,9985
0.5941080196399345,9.0,tol,9.999999999999996e-06,9985
0.5931372549019608,0.0,tol,2.7825594022071253e-05,9985
0.5735294117647058,1.0,tol,2.7825594022071253e-05,9985
0.5784313725490197,2.0,tol,2.7825594022071253e-05,9985
0.5571895424836601,3.0,tol,2.7825594022071253e-05,9985
0.5784313725490197,4.0,tol,2.7825594022071253e-05,9985
0.5964052287581699,5.0,tol,2.7825594022071253e-05,9985
0.5718954248366013,6.0,tol,2.7825594022071253e-05,9985
0.6094771241830066,7.0,tol,2.7825594022071253e-05,9985
0.5662847790507365,8.0,tol,2.7825594022071253e-05,9985
0.5941080196399345,9.0,tol,2.7825594022071253e-05,9985
0.5931372549019608,0.0,tol,0.012915496650148827,9985
0.5735294117647058,1.0,tol,0.012915496650148827,9985
0.5751633986928104,2.0,tol,0.012915496650148827,9985
0.5571895424836601,3.0,tol,0.012915496650148827,9985
0.5784313725490197,4.0,tol,0.012915496650148827,9985
0.5964052287581699,5.0,tol,0.012915496650148827,9985
0.5718954248366013,6.0,tol,0.012915496650148827,9985
0.6094771241830066,7.0,tol,0.012915496650148827,9985
0.5662847790507365,8.0,tol,0.012915496650148827,9985
0.5941080196399345,9.0,tol,0.012915496650148827,9985
0.5931372549019608,0.0,tol,7.742636826811269e-05,9985
0.5735294117647058,1.0,tol,7.742636826811269e-05,9985
0.5784313725490197,2.0,tol,7.742636826811269e-05,9985
0.5571895424836601,3.0,tol,7.742636826811269e-05,9985
0.5784313725490197,4.0,tol,7.742636826811269e-05,9985
0.5964052287581699,5.0,tol,7.742636826811269e-05,9985
0.5718954248366013,6.0,tol,7.742636826811269e-05,9985
0.6094771241830066,7.0,tol,7.742636826811269e-05,9985
0.5662847790507365,8.0,tol,7.742636826811269e-05,9985
0.5941080196399345,9.0,tol,7.742636826811269e-05,9985
0.5931372549019608,0.0,tol,0.004641588833612778,9985
0.5735294117647058,1.0,tol,0.004641588833612778,9985
0.5784313725490197,2.0,tol,0.004641588833612778,9985
0.5571895424836601,3.0,tol,0.004641588833612778,9985
0.5784313725490197,4.0,tol,0.004641588833612778,9985
0.5964052287581699,5.0,tol,0.004641588833612778,9985
0.5718954248366013,6.0,tol,0.004641588833612778,9985
0.6094771241830066,7.0,tol,0.004641588833612778,9985
0.5662847790507365,8.0,tol,0.004641588833612778,9985
0.5941080196399345,9.0,tol,0.004641588833612778,9985
0.5947712418300654,0.0,tol,0.1,9985
0.5735294117647058,1.0,tol,0.1,9985
0.5751633986928104,2.0,tol,0.1,9985
0.5588235294117647,3.0,tol,0.1,9985
0.5784313725490197,4.0,tol,0.1,9985
0.5849673202614379,5.0,tol,0.1,9985
0.5784313725490197,6.0,tol,0.1,9985
0.5833333333333334,7.0,tol,0.1,9985
0.5646481178396072,8.0,tol,0.1,9985
0.5924713584288053,9.0,tol,0.1,9985
0.5866013071895425,0.0,shrinking,True,9985
0.5784313725490197,1.0,shrinking,True,9985
0.5784313725490197,2.0,shrinking,True,9985
0.5571895424836601,3.0,shrinking,True,9985
0.5784313725490197,4.0,shrinking,True,9985
0.5964052287581699,5.0,shrinking,True,9985
0.5751633986928104,6.0,shrinking,True,9985
0.5816993464052288,7.0,shrinking,True,9985
0.5613747954173486,8.0,shrinking,True,9985
0.5941080196399345,9.0,shrinking,True,9985
0.5866013071895425,0.0,shrinking,False,9985
0.5784313725490197,1.0,shrinking,False,9985
0.5784313725490197,2.0,shrinking,False,9985
0.5571895424836601,3.0,shrinking,False,9985
0.5784313725490197,4.0,shrinking,False,9985
0.5964052287581699,5.0,shrinking,False,9985
0.5751633986928104,6.0,shrinking,False,9985
0.5816993464052288,7.0,shrinking,False,9985
0.5613747954173486,8.0,shrinking,False,9985
0.5941080196399345,9.0,shrinking,False,9985
0.5702614379084967,0.0,gamma,0.0078125,9985
0.553921568627451,1.0,gamma,0.0078125,9985
0.5506535947712419,2.0,gamma,0.0078125,9985
0.5326797385620915,3.0,gamma,0.0078125,9985
0.5408496732026143,4.0,gamma,0.0078125,9985
0.5555555555555556,5.0,gamma,0.0078125,9985
0.5571895424836601,6.0,gamma,0.0078125,9985
0.5506535947712419,7.0,gamma,0.0078125,9985
0.5482815057283142,8.0,gamma,0.0078125,9985
0.5531914893617021,9.0,gamma,0.0078125,9985
0.5555555555555556,0.0,gamma,0.001953125,9985
0.5441176470588235,1.0,gamma,0.001953125,9985
0.5506535947712419,2.0,gamma,0.001953125,9985
0.5473856209150327,3.0,gamma,0.001953125,9985
0.5408496732026143,4.0,gamma,0.001953125,9985
0.5506535947712419,5.0,gamma,0.001953125,9985
0.5588235294117647,6.0,gamma,0.001953125,9985
0.5473856209150327,7.0,gamma,0.001953125,9985
0.563011456628478,8.0,gamma,0.001953125,9985
0.5531914893617021,9.0,gamma,0.001953125,9985
0.5392156862745098,0.0,gamma,0.0001220703125,9985
0.5130718954248366,1.0,gamma,0.0001220703125,9985
0.5163398692810458,2.0,gamma,0.0001220703125,9985
0.5473856209150327,3.0,gamma,0.0001220703125,9985
0.5147058823529411,4.0,gamma,0.0001220703125,9985
0.5294117647058824,5.0,gamma,0.0001220703125,9985
0.5408496732026143,6.0,gamma,0.0001220703125,9985
0.5343137254901961,7.0,gamma,0.0001220703125,9985
0.5433715220949263,8.0,gamma,0.0001220703125,9985
0.5319148936170213,9.0,gamma,0.0001220703125,9985
0.5261437908496732,0.0,gamma,8.0,9985
0.5866013071895425,1.0,gamma,8.0,9985
0.5408496732026143,2.0,gamma,8.0,9985
0.5212418300653595,3.0,gamma,8.0,9985
0.5718954248366013,4.0,gamma,8.0,9985
0.5637254901960784,5.0,gamma,8.0,9985
0.5506535947712419,6.0,gamma,8.0,9985
0.5964052287581699,7.0,gamma,8.0,9985
0.5335515548281505,8.0,gamma,8.0,9985
0.574468085106383,9.0,gamma,8.0,9985
0.5588235294117647,0.0,gamma,2.0,9985
0.5964052287581699,1.0,gamma,2.0,9985
0.5702614379084967,2.0,gamma,2.0,9985
0.5522875816993464,3.0,gamma,2.0,9985
0.5751633986928104,4.0,gamma,2.0,9985
0.5735294117647058,5.0,gamma,2.0,9985
0.5669934640522876,6.0,gamma,2.0,9985
0.5898692810457516,7.0,gamma,2.0,9985
0.5515548281505729,8.0,gamma,2.0,9985
0.5973813420621932,9.0,gamma,2.0,9985
0.5669934640522876,0.0,gamma,0.125,9985
0.5833333333333334,1.0,gamma,0.125,9985
0.5637254901960784,2.0,gamma,0.125,9985
0.565359477124183,3.0,gamma,0.125,9985
0.5784313725490197,4.0,gamma,0.125,9985
0.5915032679738562,5.0,gamma,0.125,9985
0.5800653594771242,6.0,gamma,0.125,9985
0.5784313725490197,7.0,gamma,0.125,9985
0.574468085106383,8.0,gamma,0.125,9985
0.5990180032733224,9.0,gamma,0.125,9985
0.5751633986928104,0.0,gamma,0.5,9985
0.6225490196078431,1.0,gamma,0.5,9985
0.5931372549019608,2.0,gamma,0.5,9985
0.5637254901960784,3.0,gamma,0.5,9985
0.576797385620915,4.0,gamma,0.5,9985
0.5849673202614379,5.0,gamma,0.5,9985
0.5735294117647058,6.0,gamma,0.5,9985
0.6013071895424836,7.0,gamma,0.5,9985
0.5646481178396072,8.0,gamma,0.5,9985
0.6088379705400983,9.0,gamma,0.5,9985
0.5588235294117647,0.0,gamma,0.00048828125,9985
0.5310457516339869,1.0,gamma,0.00048828125,9985
0.5522875816993464,2.0,gamma,0.00048828125,9985
0.5637254901960784,3.0,gamma,0.00048828125,9985
