accuracy,fold,dataset,seed
0.6846153846153846,9.0,9976,100
0.6115384615384616,0.0,9976,30
0.6,1.0,9976,30
0.5307692307692308,2.0,9976,30
0.5769230769230769,3.0,9976,30
0.6153846153846154,4.0,9976,30
0.6423076923076924,5.0,9976,30
0.573076923076923,6.0,9976,30
0.5961538461538461,7.0,9976,30
0.5807692307692308,8.0,9976,30
0.6615384615384615,9.0,9976,30
0.6,0.0,9976,90
0.6153846153846154,1.0,9976,90
0.5269230769230769,2.0,9976,90
0.573076923076923,3.0,9976,90
0.6307692307692307,4.0,9976,90
0.6307692307692307,5.0,9976,90
0.5846153846153846,6.0,9976,90
0.5961538461538461,7.0,9976,90
0.5807692307692308,8.0,9976,90
0.6884615384615385,9.0,9976,90
0.5961538461538461,0.0,9976,70
0.6,1.0,9976,70
0.5346153846153846,2.0,9976,70
0.573076923076923,3.0,9976,70
0.6307692307692307,4.0,9976,70
0.6423076923076924,5.0,9976,70
0.5653846153846154,6.0,9976,70
0.5807692307692308,7.0,9976,70
0.5807692307692308,8.0,9976,70
0.6884615384615385,9.0,9976,70
0.5961538461538461,0.0,9976,40
0.5769230769230769,1.0,9976,40
0.5307692307692308,2.0,9976,40
0.5807692307692308,3.0,9976,40
0.6269230769230769,4.0,9976,40
0.6461538461538462,5.0,9976,40
0.5846153846153846,6.0,9976,40
0.5846153846153846,7.0,9976,40
0.573076923076923,8.0,9976,40
0.6884615384615385,9.0,9976,40
1.0,0.0,3022,50
1.0,1.0,3022,50
0.98989898989899,2.0,3022,50
1.0,3.0,3022,50
0.9797979797979798,4.0,3022,50
0.98989898989899,5.0,3022,50
1.0,6.0,3022,50
0.98989898989899,7.0,3022,50
1.0,8.0,3022,50
0.98989898989899,9.0,3022,50
1.0,0.0,3022,60
1.0,1.0,3022,60
0.98989898989899,2.0,3022,60
1.0,3.0,3022,60
0.9797979797979798,4.0,3022,60
0.98989898989899,5.0,3022,60
1.0,6.0,3022,60
0.98989898989899,7.0,3022,60
1.0,8.0,3022,60
1.0,9.0,3022,60
1.0,0.0,3022,20
1.0,1.0,3022,20
0.98989898989899,2.0,3022,20
1.0,3.0,3022,20
0.9797979797979798,4.0,3022,20
0.98989898989899,5.0,3022,20
1.0,6.0,3022,20
0.98989898989899,7.0,3022,20
1.0,8.0,3022,20
1.0,9.0,3022,20
1.0,0.0,3022,80
1.0,1.0,3022,80
0.98989898989899,2.0,3022,80
1.0,3.0,3022,80
0.9797979797979798,4.0,3022,80
0.98989898989899,5.0,3022,80
1.0,6.0,3022,80
0.98989898989899,7.0,3022,80
1.0,8.0,3022,80
1.0,9.0,3022,80
1.0,0.0,3022,10
1.0,1.0,3022,10
0.98989898989899,2.0,3022,10
0.98989898989899,3.0,3022,10
0.9797979797979798,4.0,3022,10
0.98989898989899,5.0,3022,10
1.0,6.0,3022,10
0.98989898989899,7.0,3022,10
1.0,8.0,3022,10
1.0,9.0,3022,10
1.0,0.0,3022,100
1.0,1.0,3022,100
0.98989898989899,2.0,3022,100
1.0,3.0,3022,100
0.9797979797979798,4.0,3022,100
0.98989898989899,5.0,3022,100
0.98989898989899,6.0,3022,100
0.98989898989899,7.0,3022,100
1.0,8.0,3022,100
0.98989898989899,9.0,3022,100
1.0,0.0,3022,30
1.0,1.0,3022,30
0.98989898989899,2.0,3022,30
1.0,3.0,3022,30
0.9797979797979798,4.0,3022,30
0.98989898989899,5.0,3022,30
0.98989898989899,6.0,3022,30
0.98989898989899,7.0,3022,30
1.0,8.0,3022,30
1.0,9.0,3022,30
1.0,0.0,3022,90
1.0,1.0,3022,90
0.98989898989899,2.0,3022,90
1.0,3.0,3022,90
0.9797979797979798,4.0,3022,90
0.98989898989899,5.0,3022,90
1.0,6.0,3022,90
0.98989898989899,7.0,3022,90
1.0,8.0,3022,90
1.0,9.0,3022,90
1.0,0.0,3022,70
1.0,1.0,3022,70
0.98989898989899,2.0,3022,70
1.0,3.0,3022,70
0.9797979797979798,4.0,3022,70
0.98989898989899,5.0,3022,70
1.0,6.0,3022,70
0.98989898989899,7.0,3022,70
1.0,8.0,3022,70
1.0,9.0,3022,70
1.0,0.0,3022,40
1.0,1.0,3022,40
0.9797979797979798,2.0,3022,40
1.0,3.0,3022,40
0.9797979797979798,4.0,3022,40
0.98989898989899,5.0,3022,40
0.98989898989899,6.0,3022,40
1.0,7.0,3022,40
1.0,8.0,3022,40
1.0,9.0,3022,40
0.9448818897637795,0.0,9978,50
0.9566929133858267,1.0,9978,50
0.9448818897637795,2.0,9978,50
0.9448818897637795,3.0,9978,50
0.9446640316205533,4.0,9978,50
0.924901185770751,5.0,9978,50
0.9407114624505929,6.0,9978,50
0.9407114624505929,7.0,9978,50
0.9644268774703557,8.0,9978,50
0.9367588932806324,9.0,9978,50
0.9488188976377953,0.0,9978,60
0.952755905511811,1.0,9978,60
0.9409448818897638,2.0,9978,60
0.9448818897637795,3.0,9978,60
0.9644268774703557,4.0,9978,60
0.9209486166007905,5.0,9978,60
0.9407114624505929,6.0,9978,60
0.9407114624505929,7.0,9978,60
0.9604743083003953,8.0,9978,60
0.9407114624505929,9.0,9978,60
0.9488188976377953,0.0,9978,20
0.952755905511811,1.0,9978,20
0.937007874015748,2.0,9978,20
0.9409448818897638,3.0,9978,20
0.9525691699604744,4.0,9978,20
0.9209486166007905,5.0,9978,20
0.9367588932806324,6.0,9978,20
0.9367588932806324,7.0,9978,20
0.9525691699604744,8.0,9978,20
0.9407114624505929,9.0,9978,20
0.9448818897637795,0.0,9978,80
0.9566929133858267,1.0,9978,80
0.9409448818897638,2.0,9978,80
0.9448818897637795,3.0,9978,80
0.9644268774703557,4.0,9978,80
0.9209486166007905,5.0,9978,80
0.9407114624505929,6.0,9978,80
0.9446640316205533,7.0,9978,80
0.9565217391304348,8.0,9978,80
0.9407114624505929,9.0,9978,80
0.9448818897637795,0.0,9978,10
0.952755905511811,1.0,9978,10
0.9409448818897638,2.0,9978,10
0.9448818897637795,3.0,9978,10
0.9407114624505929,4.0,9978,10
0.9288537549407114,5.0,9978,10
0.9446640316205533,6.0,9978,10
0.9367588932806324,7.0,9978,10
0.9525691699604744,8.0,9978,10
0.932806324110672,9.0,9978,10
0.9488188976377953,0.0,9978,100
0.9566929133858267,1.0,9978,100
0.9409448818897638,2.0,9978,100
0.9409448818897638,3.0,9978,100
0.9644268774703557,4.0,9978,100
0.932806324110672,5.0,9978,100
0.9446640316205533,6.0,9978,100
0.9407114624505929,7.0,9978,100
0.9407114624505929,8.0,9978,100
0.9407114624505929,9.0,9978,100
0.9409448818897638,0.0,9978,30
0.9409448818897638,1.0,9978,30
0.9409448818897638,2.0,9978,30
0.9488188976377953,3.0,9978,30
0.9525691699604744,4.0,9978,30
0.9407114624505929,5.0,9978,30
0.9446640316205533,6.0,9978,30
0.9407114624505929,7.0,9978,30
0.9407114624505929,8.0,9978,30
0.9407114624505929,9.0,9978,30
0.9448818897637795,0.0,9978,90
0.9448818897637795,1.0,9978,90
0.9409448818897638,2.0,9978,90
0.9488188976377953,3.0,9978,90
0.9525691699604744,4.0,9978,90
0.9209486166007905,5.0,9978,90
0.9407114624505929,6.0,9978,90
0.9367588932806324,7.0,9978,90
0.9525691699604744,8.0,9978,90
0.932806324110672,9.0,9978,90
0.9448818897637795,0.0,9978,70
0.9488188976377953,1.0,9978,70
0.9330708661417323,2.0,9978,70
0.9448818897637795,3.0,9978,70
0.9644268774703557,4.0,9978,70
0.9446640316205533,5.0,9978,70
0.9407114624505929,6.0,9978,70
0.9407114624505929,7.0,9978,70
0.9525691699604744,8.0,9978,70
0.9407114624505929,9.0,9978,70
0.9448818897637795,0.0,9978,40
0.9566929133858267,1.0,9978,40
0.9409448818897638,2.0,9978,40
0.9448818897637795,3.0,9978,40
0.9486166007905138,4.0,9978,40
0.9209486166007905,5.0,9978,40
0.9446640316205533,6.0,9978,40
0.9367588932806324,7.0,9978,40
0.9486166007905138,8.0,9978,40
0.9367588932806324,9.0,9978,40
0.81875,0.0,9954,50
0.83125,1.0,9954,50
0.8875,2.0,9954,50
0.825,3.0,9954,50
0.825,4.0,9954,50
0.8375,5.0,9954,50
0.85625,6.0,9954,50
0.85,7.0,9954,50
0.8875,8.0,9954,50
0.80625,9.0,9954,50
0.81875,0.0,9954,60
0.85625,1.0,9954,60
0.875,2.0,9954,60
0.81875,3.0,9954,60
0.83125,4.0,9954,60
0.83125,5.0,9954,60
0.8625,6.0,9954,60
0.8625,7.0,9954,60
0.875,8.0,9954,60
0.8,9.0,9954,60
0.81875,0.0,9954,20
0.85,1.0,9954,20
0.88125,2.0,9954,20
0.825,3.0,9954,20
0.83125,4.0,9954,20
0.85625,5.0,9954,20
0.85625,6.0,9954,20
0.8625,7.0,9954,20
0.88125,8.0,9954,20
0.80625,9.0,9954,20
0.80625,0.0,9954,80
0.83125,1.0,9954,80
0.8875,2.0,9954,80
0.825,3.0,9954,80
0.83125,4.0,9954,80
0.8375,5.0,9954,80
0.8625,6.0,9954,80
0.85,7.0,9954,80
0.88125,8.0,9954,80
0.8,9.0,9954,80
0.81875,0.0,9954,10
0.83125,1.0,9954,10
0.89375,2.0,9954,10
0.825,3.0,9954,10
0.83125,4.0,9954,10
0.85,5.0,9954,10
0.85625,6.0,9954,10
0.85625,7.0,9954,10
0.86875,8.0,9954,10
0.8,9.0,9954,10
0.81875,0.0,9954,100
0.84375,1.0,9954,100
0.875,2.0,9954,100
0.81875,3.0,9954,100
0.83125,4.0,9954,100
0.84375,5.0,9954,100
0.85625,6.0,9954,100
0.85625,7.0,9954,100
0.89375,8.0,9954,100
0.8,9.0,9954,100
0.83125,0.0,9954,30
0.825,1.0,9954,30
0.875,2.0,9954,30
0.825,3.0,9954,30
0.83125,4.0,9954,30
0.8375,5.0,9954,30
0.8625,6.0,9954,30
0.85,7.0,9954,30
0.8875,8.0,9954,30
0.8,9.0,9954,30
0.81875,0.0,9954,90
0.84375,1.0,9954,90
0.8875,2.0,9954,90
0.8125,3.0,9954,90
0.83125,4.0,9954,90
0.84375,5.0,9954,90
0.85625,6.0,9954,90
0.86875,7.0,9954,90
0.875,8.0,9954,90
0.80625,9.0,9954,90
0.8125,0.0,9954,70
0.83125,1.0,9954,70
0.9125,2.0,9954,70
0.825,3.0,9954,70
0.83125,4.0,9954,70
0.8375,5.0,9954,70
0.8375,6.0,9954,70
0.85625,7.0,9954,70
0.8875,8.0,9954,70
0.8,9.0,9954,70
0.825,0.0,9954,40
0.85,1.0,9954,40
0.89375,2.0,9954,40
0.825,3.0,9954,40
0.8375,4.0,9954,40
0.8375,5.0,9954,40
0.83125,6.0,9954,40
0.8625,7.0,9954,40
0.89375,8.0,9954,40
0.8125,9.0,9954,40
0.9129158512720157,0.0,14964,50
0.8972602739726028,1.0,14964,50
0.8894324853228963,2.0,14964,50
0.9050880626223092,3.0,14964,50
0.8992172211350293,4.0,14964,50
0.898238747553816,5.0,14964,50
0.9021526418786693,6.0,14964,50
0.8923679060665362,7.0,14964,50
0.8756121449559255,8.0,14964,50
0.9157688540646425,9.0,14964,50
0.9148727984344422,0.0,14964,60
0.9060665362035225,1.0,14964,60
0.8953033268101761,2.0,14964,60
0.9129158512720157,3.0,14964,60
0.9070450097847358,4.0,14964,60
0.9031311154598826,5.0,14964,60
0.9099804305283757,6.0,14964,60
0.8943248532289628,7.0,14964,60
0.8844270323212536,8.0,14964,60
0.9177277179236043,9.0,14964,60
0.9148727984344422,0.0,14964,20
0.9021526418786693,1.0,14964,20
0.8992172211350293,2.0,14964,20
0.9119373776908023,3.0,14964,20
0.9041095890410958,4.0,14964,20
0.9031311154598826,5.0,14964,20
0.9050880626223092,6.0,14964,20
0.8972602739726028,7.0,14964,20
0.8863858961802155,8.0,14964,20
0.9245837414299706,9.0,14964,20
0.9295499021526419,0.0,14964,80
0.910958904109589,1.0,14964,80
0.9080234833659491,2.0,14964,80
0.9275929549902152,3.0,14964,80
0.913894324853229,4.0,14964,80
0.8992172211350293,5.0,14964,80
0.9187866927592955,6.0,14964,80
0.9099804305283757,7.0,14964,80
0.8932419196865817,8.0,14964,80
0.9294809010773751,9.0,14964,80
0.9158512720156555,0.0,14964,10
0.8953033268101761,1.0,14964,10
0.8913894324853229,2.0,14964,10
0.9050880626223092,3.0,14964,10
0.8825831702544031,4.0,14964,10
0.8972602739726028,5.0,14964,10
0.901174168297456,6.0,14964,10
0.8923679060665362,7.0,14964,10
0.8756121449559255,8.0,14964,10
0.9138099902056807,9.0,14964,10
0.9129158512720157,0.0,14964,100
0.9021526418786693,1.0,14964,100
0.8904109589041096,2.0,14964,100
0.9080234833659491,3.0,14964,100
0.9070450097847358,4.0,14964,100
0.901174168297456,5.0,14964,100
0.9070450097847358,6.0,14964,100
0.8953033268101761,7.0,14964,100
0.8824681684622919,8.0,14964,100
0.921645445641528,9.0,14964,100
0.898238747553816,0.0,14964,30
0.8894324853228963,1.0,14964,30
0.8806262230919765,2.0,14964,30
0.8806262230919765,3.0,14964,30
0.8884540117416829,4.0,14964,30
0.87573385518591,5.0,14964,30
0.8835616438356164,6.0,14964,30
0.8776908023483366,7.0,14964,30
0.8765915768854065,8.0,14964,30
0.8883447600391773,9.0,14964,30
0.910958904109589,0.0,14964,90
0.898238747553816,1.0,14964,90
0.8972602739726028,2.0,14964,90
0.901174168297456,3.0,14964,90
0.8933463796477495,4.0,14964,90
0.9001956947162426,5.0,14964,90
0.8972602739726028,6.0,14964,90
0.8894324853228963,7.0,14964,90
0.8795298726738492,8.0,14964,90
0.9147894221351616,9.0,14964,90
0.9187866927592955,0.0,14964,70
0.9090019569471625,1.0,14964,70
0.901174168297456,2.0,14964,70
0.913894324853229,3.0,14964,70
0.9080234833659491,4.0,14964,70
0.9080234833659491,5.0,14964,70
0.913894324853229,6.0,14964,70
0.9041095890410958,7.0,14964,70
0.8883447600391773,8.0,14964,70
0.921645445641528,9.0,14964,70
0.9090019569471625,0.0,14964,40
0.8913894324853229,1.0,14964,40
0.8943248532289628,2.0,14964,40
0.898238747553816,3.0,14964,40
0.8894324853228963,4.0,14964,40
0.8943248532289628,5.0,14964,40
0.8972602739726028,6.0,14964,40
0.8874755381604696,7.0,14964,40
0.8756121449559255,8.0,14964,40
0.9089128305582762,9.0,14964,40
0.9131238447319778,0.0,9952,50
0.911275415896488,1.0,9952,50
0.8761552680221811,2.0,9952,50
0.866913123844732,3.0,9952,50
0.8925925925925926,4.0,9952,50
0.9111111111111111,5.0,9952,50
0.9222222222222223,6.0,9952,50
0.8925925925925926,7.0,9952,50
0.8814814814814815,8.0,9952,50
0.9203703703703704,9.0,9952,50
0.9094269870609981,0.0,9952,60
0.9057301293900185,1.0,9952,60
0.878003696857671,2.0,9952,60
0.866913123844732,3.0,9952,60
0.8888888888888888,4.0,9952,60
0.9148148148148149,5.0,9952,60
0.9222222222222223,6.0,9952,60
0.9,7.0,9952,60
0.8740740740740741,8.0,9952,60
0.9166666666666666,9.0,9952,60
0.8946395563770795,0.0,9952,20
0.8909426987060998,1.0,9952,20
0.8817005545286506,2.0,9952,20
0.8613678373382625,3.0,9952,20
0.8833333333333333,4.0,9952,20
0.9,5.0,9952,20
0.9222222222222223,6.0,9952,20
0.8981481481481481,7.0,9952,20
0.8851851851851852,8.0,9952,20
0.9037037037037037,9.0,9952,20
0.9094269870609981,0.0,9952,80
0.9020332717190388,1.0,9952,80
0.88909426987061,2.0,9952,80
0.866913123844732,3.0,9952,80
0.8833333333333333,4.0,9952,80
0.9166666666666666,5.0,9952,80
0.9222222222222223,6.0,9952,80
0.8851851851851852,7.0,9952,80
0.8814814814814815,8.0,9952,80
0.9222222222222223,9.0,9952,80
0.8927911275415896,0.0,9952,10
0.8946395563770795,1.0,9952,10
0.866913123844732,2.0,9952,10
0.8706099815157117,3.0,9952,10
0.8759259259259259,4.0,9952,10
0.8888888888888888,5.0,9952,10
0.912962962962963,6.0,9952,10
0.8833333333333333,7.0,9952,10
0.8833333333333333,8.0,9952,10
0.912962962962963,9.0,9952,10
0.9057301293900185,0.0,9952,100
0.8909426987060998,1.0,9952,100
0.8761552680221811,2.0,9952,100
0.866913123844732,3.0,9952,100
0.8925925925925926,4.0,9952,100
0.9092592592592592,5.0,9952,100
0.9185185185185185,6.0,9952,100
0.8925925925925926,7.0,9952,100
0.8740740740740741,8.0,9952,100
0.9074074074074074,9.0,9952,100
0.8964879852125693,0.0,9952,30
0.9057301293900185,1.0,9952,30
0.8872458410351202,2.0,9952,30
0.8743068391866913,3.0,9952,30
0.8851851851851852,4.0,9952,30
0.9148148148148149,5.0,9952,30
0.9185185185185185,6.0,9952,30
0.8925925925925926,7.0,9952,30
0.8777777777777778,8.0,9952,30
0.9185185185185185,9.0,9952,30
0.88909426987061,0.0,9952,90
0.9075785582255084,1.0,9952,90
0.8798521256931608,2.0,9952,90
0.8650646950092421,3.0,9952,90
0.8814814814814815,4.0,9952,90
0.9185185185185185,5.0,9952,90
0.9203703703703704,6.0,9952,90
0.8962962962962963,7.0,9952,90
0.8833333333333333,8.0,9952,90
0.9166666666666666,9.0,9952,90
0.8872458410351202,0.0,9952,70
0.8964879852125693,1.0,9952,70
0.8872458410351202,2.0,9952,70
0.8724584103512015,3.0,9952,70
0.8833333333333333,4.0,9952,70
0.9185185185185185,5.0,9952,70
0.9185185185185185,6.0,9952,70
0.8870370370370371,7.0,9952,70
0.8851851851851852,8.0,9952,70
0.9185185185185185,9.0,9952,70
0.8853974121996303,0.0,9952,40
0.9168207024029574,1.0,9952,40
0.88909426987061,2.0,9952,40
0.8817005545286506,3.0,9952,40
0.8759259259259259,4.0,9952,40
0.9185185185185185,5.0,9952,40
0.9166666666666666,6.0,9952,40
0.8925925925925926,7.0,9952,40
0.8851851851851852,8.0,9952,40
0.9092592592592592,9.0,9952,40
0.7125,0.0,9955,50
0.74375,1.0,9955,50
0.6625,2.0,9955,50
0.75625,3.0,9955,50
0.71875,4.0,9955,50
0.775,5.0,9955,50
0.70625,6.0,9955,50
0.7375,7.0,9955,50
0.725,8.0,9955,50
0.7125,9.0,9955,50
0.71875,0.0,9955,60
0.75,1.0,9955,60
0.7,2.0,9955,60
0.7125,3.0,9955,60
0.7125,4.0,9955,60
0.7625,5.0,9955,60
0.7375,6.0,9955,60
0.75,7.0,9955,60
0.71875,8.0,9955,60
0.7125,9.0,9955,60
0.7125,0.0,9955,20
0.75625,1.0,9955,20
0.68125,2.0,9955,20
0.75625,3.0,9955,20
0.7125,4.0,9955,20
0.7375,5.0,9955,20
0.725,6.0,9955,20
0.73125,7.0,9955,20
0.73125,8.0,9955,20
0.7125,9.0,9955,20
0.7125,0.0,9955,80
0.75625,1.0,9955,80
0.68125,2.0,9955,80
0.75,3.0,9955,80
0.73125,4.0,9955,80
0.7625,5.0,9955,80
0.69375,6.0,9955,80
0.75,7.0,9955,80
0.71875,8.0,9955,80
0.7125,9.0,9955,80
0.70625,0.0,9955,10
0.75625,1.0,9955,10
0.6625,2.0,9955,10
0.7375,3.0,9955,10
0.73125,4.0,9955,10
0.76875,5.0,9955,10
0.7375,6.0,9955,10
0.73125,7.0,9955,10
0.71875,8.0,9955,10
0.70625,9.0,9955,10
0.6875,0.0,9955,100
0.74375,1.0,9955,100
0.6875,2.0,9955,100
0.69375,3.0,9955,100
0.7125,4.0,9955,100
0.7625,5.0,9955,100
0.73125,6.0,9955,100
0.75,7.0,9955,100
0.725,8.0,9955,100
0.7125,9.0,9955,100
0.7,0.0,9955,30
0.7625,1.0,9955,30
0.69375,2.0,9955,30
0.7,3.0,9955,30
0.70625,4.0,9955,30
0.75625,5.0,9955,30
0.71875,6.0,9955,30
0.75,7.0,9955,30
0.7,8.0,9955,30
0.68125,9.0,9955,30
0.675,0.0,9955,90
0.7625,1.0,9955,90
0.7,2.0,9955,90
0.70625,3.0,9955,90
0.7,4.0,9955,90
0.725,5.0,9955,90
0.73125,6.0,9955,90
0.75,7.0,9955,90
0.725,8.0,9955,90
0.675,9.0,9955,90
0.7,0.0,9955,70
0.725,1.0,9955,70
0.69375,2.0,9955,70
0.74375,3.0,9955,70
0.7375,4.0,9955,70
0.7375,5.0,9955,70
0.73125,6.0,9955,70
0.75,7.0,9955,70
0.71875,8.0,9955,70
0.70625,9.0,9955,70
0.68125,0.0,9955,40
0.75625,1.0,9955,40
0.6625,2.0,9955,40
0.73125,3.0,9955,40
0.7125,4.0,9955,40
0.78125,5.0,9955,40
0.725,6.0,9955,40
0.74375,7.0,9955,40
0.7375,8.0,9955,40
0.71875,9.0,9955,40
0.95,0.0,9964,50
0.9625,1.0,9964,50
0.95,2.0,9964,50
0.9559748427672956,3.0,9964,50
0.9559748427672956,4.0,9964,50
0.9559748427672956,5.0,9964,50
0.9559748427672956,6.0,9964,50
0.9748427672955975,7.0,9964,50
0.9748427672955975,8.0,9964,50
0.9559748427672956,9.0,9964,50
0.94375,0.0,9964,60
0.9625,1.0,9964,60
0.95,2.0,9964,60
0.949685534591195,3.0,9964,60
0.9685534591194969,4.0,9964,60
0.9622641509433962,5.0,9964,60
0.9559748427672956,6.0,9964,60
0.9748427672955975,7.0,9964,60
0.9748427672955975,8.0,9964,60
0.9559748427672956,9.0,9964,60
0.94375,0.0,9964,20
0.9625,1.0,9964,20
0.9375,2.0,9964,20
0.9622641509433962,3.0,9964,20
0.949685534591195,4.0,9964,20
0.949685534591195,5.0,9964,20
0.9559748427672956,6.0,9964,20
0.9748427672955975,7.0,9964,20
0.9748427672955975,8.0,9964,20
0.9622641509433962,9.0,9964,20
0.94375,0.0,9964,80
0.9625,1.0,9964,80
0.95,2.0,9964,80
0.9622641509433962,3.0,9964,80
0.9559748427672956,4.0,9964,80
0.949685534591195,5.0,9964,80
0.9559748427672956,6.0,9964,80
0.9748427672955975,7.0,9964,80
0.9748427672955975,8.0,9964,80
0.949685534591195,9.0,9964,80
0.95,0.0,9964,10
0.9625,1.0,9964,10
0.95,2.0,9964,10
0.9622641509433962,3.0,9964,10
0.9559748427672956,4.0,9964,10
0.949685534591195,5.0,9964,10
0.9559748427672956,6.0,9964,10
0.9748427672955975,7.0,9964,10
0.9748427672955975,8.0,9964,10
0.949685534591195,9.0,9964,10
0.95,0.0,9964,100
0.9625,1.0,9964,100
0.95625,2.0,9964,100
0.949685534591195,3.0,9964,100
0.9685534591194969,4.0,9964,100
0.9622641509433962,5.0,9964,100
0.9559748427672956,6.0,9964,100
0.9748427672955975,7.0,9964,100
0.9748427672955975,8.0,9964,100
0.9559748427672956,9.0,9964,100
0.94375,0.0,9964,30
0.95625,1.0,9964,30
0.94375,2.0,9964,30
0.9622641509433962,3.0,9964,30
0.9559748427672956,4.0,9964,30
0.949685534591195,5.0,9964,30
0.9559748427672956,6.0,9964,30
0.9685534591194969,7.0,9964,30
0.9685534591194969,8.0,9964,30
0.949685534591195,9.0,9964,30
0.95,0.0,9964,90
0.9625,1.0,9964,90
0.95,2.0,9964,90
0.9622641509433962,3.0,9964,90
0.9559748427672956,4.0,9964,90
0.9622641509433962,5.0,9964,90
0.9559748427672956,6.0,9964,90
0.9748427672955975,7.0,9964,90
0.9748427672955975,8.0,9964,90
0.9559748427672956,9.0,9964,90
0.95,0.0,9964,70
0.9625,1.0,9964,70
0.95,2.0,9964,70
0.949685534591195,3.0,9964,70
0.9559748427672956,4.0,9964,70
0.9622641509433962,5.0,9964,70
0.9559748427672956,6.0,9964,70
0.9748427672955975,7.0,9964,70
0.9748427672955975,8.0,9964,70
0.9559748427672956,9.0,9964,70
0.95,0.0,9964,40
0.95625,1.0,9964,40
0.95,2.0,9964,40
0.9622641509433962,3.0,9964,40
0.949685534591195,4.0,9964,40
0.949685534591195,5.0,9964,40
0.9622641509433962,6.0,9964,40
0.9685534591194969,7.0,9964,40
0.9685534591194969,8.0,9964,40
0.9433962264150944,9.0,9964,40
0.975,0.0,20,50
0.975,1.0,20,50
0.98,2.0,20,50
0.97,3.0,20,50
0.96,4.0,20,50
0.985,5.0,20,50
0.985,6.0,20,50
0.965,7.0,20,50
0.98,8.0,20,50
0.97,9.0,20,50
0.975,0.0,20,60
0.975,1.0,20,60
0.98,2.0,20,60
0.97,3.0,20,60
0.96,4.0,20,60
0.985,5.0,20,60
0.98,6.0,20,60
0.965,7.0,20,60
0.98,8.0,20,60
0.97,9.0,20,60
0.975,0.0,20,20
0.975,1.0,20,20
0.98,2.0,20,20
0.97,3.0,20,20
0.955,4.0,20,20
0.985,5.0,20,20
0.985,6.0,20,20
0.965,7.0,20,20
0.98,8.0,20,20
0.97,9.0,20,20
0.975,0.0,20,80
0.975,1.0,20,80
0.98,2.0,20,80
0.97,3.0,20,80
0.96,4.0,20,80
0.985,5.0,20,80
0.985,6.0,20,80
0.965,7.0,20,80
0.98,8.0,20,80
0.97,9.0,20,80
0.97,0.0,20,10
0.97,1.0,20,10
0.98,2.0,20,10
0.97,3.0,20,10
0.95,4.0,20,10
0.985,5.0,20,10
0.985,6.0,20,10
0.96,7.0,20,10
0.98,8.0,20,10
0.97,9.0,20,10
0.975,0.0,20,100
0.975,1.0,20,100
0.98,2.0,20,100
0.97,3.0,20,100
0.955,4.0,20,100
0.985,5.0,20,100
0.985,6.0,20,100
0.965,7.0,20,100
0.98,8.0,20,100
0.97,9.0,20,100
0.97,0.0,20,30
0.975,1.0,20,30
0.98,2.0,20,30
0.97,3.0,20,30
0.96,4.0,20,30
0.985,5.0,20,30
0.98,6.0,20,30
0.965,7.0,20,30
0.98,8.0,20,30
0.97,9.0,20,30
0.97,0.0,20,90
0.975,1.0,20,90
0.975,2.0,20,90
0.97,3.0,20,90
0.96,4.0,20,90
0.985,5.0,20,90
0.98,6.0,20,90
0.965,7.0,20,90
0.98,8.0,20,90
0.97,9.0,20,90
0.975,0.0,20,70
0.975,1.0,20,70
0.98,2.0,20,70
0.97,3.0,20,70
0.96,4.0,20,70
0.985,5.0,20,70
0.98,6.0,20,70
0.965,7.0,20,70
0.98,8.0,20,70
0.97,9.0,20,70
0.975,0.0,20,40
0.975,1.0,20,40
0.98,2.0,20,40
0.97,3.0,20,40
0.955,4.0,20,40
0.985,5.0,20,40
0.98,6.0,20,40
0.97,7.0,20,40
0.975,8.0,20,40
0.97,9.0,20,40
0.71,0.0,18,50
0.725,1.0,18,50
0.72,2.0,18,50
0.78,3.0,18,50
0.745,4.0,18,50
0.79,5.0,18,50
0.75,6.0,18,50
0.745,7.0,18,50
0.72,8.0,18,50
0.735,9.0,18,50
0.75,0.0,18,60
0.725,1.0,18,60
0.72,2.0,18,60
0.77,3.0,18,60
0.75,4.0,18,60
0.795,5.0,18,60
0.755,6.0,18,60
0.745,7.0,18,60
0.74,8.0,18,60
0.73,9.0,18,60
0.735,0.0,18,20
0.73,1.0,18,20
0.71,2.0,18,20
0.78,3.0,18,20
0.745,4.0,18,20
0.8,5.0,18,20
0.795,6.0,18,20
0.75,7.0,18,20
0.72,8.0,18,20
0.745,9.0,18,20
0.74,0.0,18,80
0.72,1.0,18,80
0.72,2.0,18,80
0.78,3.0,18,80
0.755,4.0,18,80
0.795,5.0,18,80
0.75,6.0,18,80
0.75,7.0,18,80
0.72,8.0,18,80
0.75,9.0,18,80
0.755,0.0,18,10
0.725,1.0,18,10
0.72,2.0,18,10
0.78,3.0,18,10
0.76,4.0,18,10
0.8,5.0,18,10
0.775,6.0,18,10
0.745,7.0,18,10
0.735,8.0,18,10
0.745,9.0,18,10
0.75,0.0,18,100
0.72,1.0,18,100
0.71,2.0,18,100
0.775,3.0,18,100
0.755,4.0,18,100
0.79,5.0,18,100
0.77,6.0,18,100
0.75,7.0,18,100
0.74,8.0,18,100
0.745,9.0,18,100
0.735,0.0,18,30
0.725,1.0,18,30
0.71,2.0,18,30
0.78,3.0,18,30
0.745,4.0,18,30
0.795,5.0,18,30
0.785,6.0,18,30
0.74,7.0,18,30
